ID	BARCODE	PRIMER	ERROR
M05295:78:000000000-BJNBT:1:1102:23283:2529		IGH.forP4.1_12N	0.5294117647058824
M05295:78:000000000-BJNBT:1:1102:14243:2527		IGH.forP2_08N	0.5789473684210527
M05295:78:000000000-BJNBT:1:1102:12039:2526		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:18708:2527		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:13383:2528		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:8834:2527		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:15012:2528		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:7041:2529		IGH.forP6_12N	0.4444444444444444
M05295:78:000000000-BJNBT:1:1102:8028:2527		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:24525:2528		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:15355:2529		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:17096:2528		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:12347:2529		IGH.forP4.2_12N	0.5
M05295:78:000000000-BJNBT:1:1102:21136:2528		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:22730:2528		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:18853:2528		IGH.forP6_12N	0.38888888888888884
M05295:78:000000000-BJNBT:1:1102:11815:2529		IGH.forP4.1_12N	0.5294117647058824
M05295:78:000000000-BJNBT:1:1102:12592:2528		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:7349:2530		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:7058:2529		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:18766:2529		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:19420:2530		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:10620:2528		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:10656:2529		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:14368:2529		IGH.forP135_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:14804:2529		IGH.forP4.1_12N	0.4117647058823529
M05295:78:000000000-BJNBT:1:1102:18959:2530		IGH.forP4.1_12N	0.5882352941176471
M05295:78:000000000-BJNBT:1:1102:12743:2529		IGH.forP4.1_12N	0.5294117647058824
M05295:78:000000000-BJNBT:1:1102:14500:2530		IGH.forP2_08N	0.5789473684210527
M05295:78:000000000-BJNBT:1:1102:19441:2530		IGH.forP4.2_12N	0.6666666666666667
M05295:78:000000000-BJNBT:1:1102:17591:2528		IGH.forP4.1_12N	0.47058823529411764
M05295:78:000000000-BJNBT:1:1102:14090:2530		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:17146:2530		IGH.forP2_08N	0.0
M05295:78:000000000-BJNBT:1:1102:17895:2529		IGH.forP4.1_12N	0.4117647058823529
M05295:78:000000000-BJNBT:1:1102:19889:2530		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:14432:2530		IGH.forP4.2_12N	0.4444444444444444
M05295:78:000000000-BJNBT:1:1102:17632:2530		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:19709:2529		IGH.forP4.1_12N	0.5882352941176471
M05295:78:000000000-BJNBT:1:1102:19940:2530		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:17321:2529		IGH.forP1_08N	0.5294117647058824
M05295:78:000000000-BJNBT:1:1102:9451:2531		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:11052:2530		IGH.forP1_08N	0.5882352941176471
M05295:78:000000000-BJNBT:1:1102:19095:2530		IGH.forP1_08N	0.47058823529411764
M05295:78:000000000-BJNBT:1:1102:19551:2530		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:16181:2530		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:18263:2531		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:24467:2530		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:6683:2530		IGH.forP6_12N	0.6111111111111112
M05295:78:000000000-BJNBT:1:1102:21075:2531		IGH.forP2_08N	0.736842105263158
M05295:78:000000000-BJNBT:1:1102:15515:2531		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:20908:2531		IGH.forP4.1_12N	0.7058823529411764
M05295:78:000000000-BJNBT:1:1102:7211:2529		IGH.forP4.2_12N	0.33333333333333337
M05295:78:000000000-BJNBT:1:1102:22555:2531		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:8969:2530		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:20488:2531		IGH.forP2_08N	0.7894736842105263
M05295:78:000000000-BJNBT:1:1102:17121:2531		IGH.forP1_08N	0.6470588235294117
M05295:78:000000000-BJNBT:1:1102:9579:2531		IGH.forP4.1_12N	0.47058823529411764
M05295:78:000000000-BJNBT:1:1102:21488:2532		IGH.forP4.1_12N	0.47058823529411764
M05295:78:000000000-BJNBT:1:1102:22056:2531		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:9551:2531		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:20356:2531		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:18148:2531		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:23758:2531		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:15303:2531		IGH.forP4.1_12N	0.7058823529411764
M05295:78:000000000-BJNBT:1:1102:9843:2531		IGH.forP4.1_12N	0.05882352941176472
M05295:78:000000000-BJNBT:1:1102:18420:2531		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:21106:2532		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:22328:2532		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:12221:2531		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:13964:2532		IGH.forP4.1_12N	0.7058823529411764
M05295:78:000000000-BJNBT:1:1102:8115:2532		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:8079:2532		IGH.forP4.1_12N	0.5882352941176471
M05295:78:000000000-BJNBT:1:1102:23555:2532		IGH.forP2_08N	0.5789473684210527
M05295:78:000000000-BJNBT:1:1102:14116:2530		IGH.forP6_12N	0.5
M05295:78:000000000-BJNBT:1:1102:17571:2532		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:9909:2532		IGH.forP1_08N	0.6470588235294117
M05295:78:000000000-BJNBT:1:1102:18826:2532		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:16122:2532		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:16140:2532		IGH.forP4.1_12N	0.6470588235294117
M05295:78:000000000-BJNBT:1:1102:10342:2532		IGH.forP1_08N	0.6470588235294117
M05295:78:000000000-BJNBT:1:1102:13567:2532		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:14889:2532		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:20109:2532		IGH.forP4.1_12N	0.5294117647058824
M05295:78:000000000-BJNBT:1:1102:16641:2532		IGH.forP4.1_12N	0.47058823529411764
M05295:78:000000000-BJNBT:1:1102:12680:2531		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:7780:2532		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:22637:2533		IGH.forP4.1_12N	0.6470588235294117
M05295:78:000000000-BJNBT:1:1102:13246:2533		IGH.forP1_08N	0.6470588235294117
M05295:78:000000000-BJNBT:1:1102:21311:2533		IGH.forP4.1_12N	0.6470588235294117
M05295:78:000000000-BJNBT:1:1102:16865:2534		IGH.forP4.1_12N	0.7058823529411764
M05295:78:000000000-BJNBT:1:1102:7668:2532		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:12939:2534		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:21669:2533		IGH.forP2_08N	0.5789473684210527
M05295:78:000000000-BJNBT:1:1102:22759:2533		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:10085:2534		IGH.forP4.1_12N	0.5882352941176471
M05295:78:000000000-BJNBT:1:1102:19246:2532		IGH.forP6_12N	0.0
M05295:78:000000000-BJNBT:1:1102:18469:2533		IGH.forP4.1_12N	0.4117647058823529
M05295:78:000000000-BJNBT:1:1102:11750:2534		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:12634:2534		IGH.forP4.2_12N	0.0
M05295:78:000000000-BJNBT:1:1102:11445:2533		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:8168:2533		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:18497:2533		IGH.forP6_12N	0.5
M05295:78:000000000-BJNBT:1:1102:10866:2533		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:6958:2533		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:23582:2534		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:8275:2532		IGH.forP4.2_12N	0.0
M05295:78:000000000-BJNBT:1:1102:15165:2533		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:18129:2534		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:22832:2533		IGH.forP4.1_12N	0.5294117647058824
M05295:78:000000000-BJNBT:1:1102:20448:2534		IGH.forP2_08N	0.5789473684210527
M05295:78:000000000-BJNBT:1:1102:20122:2533		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:16262:2534		IGH.forP4.1_12N	0.5294117647058824
M05295:78:000000000-BJNBT:1:1102:10461:2533		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:19496:2534		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:12818:2533		IGH.forP4.2_12N	0.5
M05295:78:000000000-BJNBT:1:1102:12860:2534		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:8861:2534		IGH.forP135_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:16447:2534		IGH.forP4.2_12N	0.5555555555555556
M05295:78:000000000-BJNBT:1:1102:21741:2533		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:9869:2536		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:8742:2535		IGH.forP4.2_12N	0.5
M05295:78:000000000-BJNBT:1:1102:16462:2534		IGH.forP6_12N	0.5
M05295:78:000000000-BJNBT:1:1102:11465:2533		IGH.forP4.1_12N	0.6470588235294117
M05295:78:000000000-BJNBT:1:1102:12365:2535		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:23858:2536		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:21422:2535		IGH.forP4.1_12N	0.7058823529411764
M05295:78:000000000-BJNBT:1:1102:21183:2535		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:9145:2535		IGH.forP4.1_12N	0.5882352941176471
M05295:78:000000000-BJNBT:1:1102:13521:2535		IGH.forP2_08N	0.5263157894736843
M05295:78:000000000-BJNBT:1:1102:20032:2534		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:11894:2537		IGH.forP4.2_12N	0.4444444444444444
M05295:78:000000000-BJNBT:1:1102:15144:2534		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:7718:2535		IGH.forP2_08N	0.5789473684210527
M05295:78:000000000-BJNBT:1:1102:23465:2535		IGH.forP4.1_12N	0.7058823529411764
M05295:78:000000000-BJNBT:1:1102:14349:2537		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:22869:2534		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:17204:2537		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:16706:2536		IGH.forP4.1_12N	0.6470588235294117
M05295:78:000000000-BJNBT:1:1102:24732:2537		IGH.forP4.1_12N	0.6470588235294117
M05295:78:000000000-BJNBT:1:1102:10735:2536		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:17936:2536		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:13792:2536		IGH.forP135_08N	0.736842105263158
M05295:78:000000000-BJNBT:1:1102:15223:2535		IGH.forP4.1_12N	0.7058823529411764
M05295:78:000000000-BJNBT:1:1102:16101:2537		IGH.forP2_08N	0.5789473684210527
M05295:78:000000000-BJNBT:1:1102:17463:2538		IGH.forP4.2_12N	0.5
M05295:78:000000000-BJNBT:1:1102:13696:2537		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:16591:2537		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:20202:2537		IGH.forP1_08N	0.6470588235294117
M05295:78:000000000-BJNBT:1:1102:18442:2536		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:11771:2537		IGH.forP135_08N	0.052631578947368474
M05295:78:000000000-BJNBT:1:1102:24364:2536		IGH.forP4.1_12N	0.5294117647058824
M05295:78:000000000-BJNBT:1:1102:7835:2537		IGH.forP4.2_12N	0.38888888888888884
M05295:78:000000000-BJNBT:1:1102:22580:2536		IGH.forP4.1_12N	0.7058823529411764
M05295:78:000000000-BJNBT:1:1102:11639:2536		IGH.forP4.2_12N	0.5
M05295:78:000000000-BJNBT:1:1102:7278:2538		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:11246:2537		IGH.forP135_08N	0.7894736842105263
M05295:78:000000000-BJNBT:1:1102:10793:2538		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:17171:2535		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:13164:2537		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:11986:2538		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:9032:2538		IGH.forP4.2_12N	0.5
M05295:78:000000000-BJNBT:1:1102:21535:2538		IGH.forP135_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:7999:2538		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:16725:2538		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:12479:2537		IGH.forP2_08N	0.0
M05295:78:000000000-BJNBT:1:1102:22913:2538		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:15633:2539		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:10398:2539		IGH.forP4.1_12N	0.47058823529411764
M05295:78:000000000-BJNBT:1:1102:17072:2539		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:8539:2538		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:18363:2537		IGH.forP4.1_12N	0.5882352941176471
M05295:78:000000000-BJNBT:1:1102:9102:2539		IGH.forP2_08N	0.5789473684210527
M05295:78:000000000-BJNBT:1:1102:23737:2539		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:7503:2539		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:7030:2540		IGH.forP2_08N	0.736842105263158
M05295:78:000000000-BJNBT:1:1102:12543:2538		IGH.forP4.2_12N	0.5555555555555556
M05295:78:000000000-BJNBT:1:1102:22745:2539		IGH.forP4.2_12N	0.5
M05295:78:000000000-BJNBT:1:1102:15760:2539		IGH.forP4.1_12N	0.4117647058823529
M05295:78:000000000-BJNBT:1:1102:13120:2539		IGH.forP1_08N	0.7058823529411764
M05295:78:000000000-BJNBT:1:1102:21776:2538		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:6654:2540		IGH.forP4.2_12N	0.6666666666666667
M05295:78:000000000-BJNBT:1:1102:11021:2539		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:15649:2539		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:10954:2539		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:18244:2540		IGH.forP4.1_12N	0.7058823529411764
M05295:78:000000000-BJNBT:1:1102:20071:2540		IGH.forP4.1_12N	0.5294117647058824
M05295:78:000000000-BJNBT:1:1102:6877:2540		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:23653:2539		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:24296:2541		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:8515:2539		IGH.forP1_08N	0.6470588235294117
M05295:78:000000000-BJNBT:1:1102:18599:2541		IGH.forP1_08N	0.5882352941176471
M05295:78:000000000-BJNBT:1:1102:14398:2539		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:22395:2541		IGH.forP4.2_12N	0.5555555555555556
M05295:78:000000000-BJNBT:1:1102:13073:2541		IGH.forP4.1_12N	0.5882352941176471
M05295:78:000000000-BJNBT:1:1102:13473:2541		IGH.forP4.1_12N	0.5294117647058824
M05295:78:000000000-BJNBT:1:1102:13507:2541		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:11723:2540		IGH.forP4.1_12N	0.5294117647058824
M05295:78:000000000-BJNBT:1:1102:9355:2542		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:8053:2541		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:9170:2541		IGH.forP4.1_12N	0.5294117647058824
M05295:78:000000000-BJNBT:1:1102:21025:2541		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:22710:2542		IGH.forP6_12N	0.5
M05295:78:000000000-BJNBT:1:1102:12140:2540		IGH.forP6_12N	0.5
M05295:78:000000000-BJNBT:1:1102:19616:2541		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:14766:2542		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:6981:2541		IGH.forP4.1_12N	0.6470588235294117
M05295:78:000000000-BJNBT:1:1102:14721:2541		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:22434:2542		IGH.forP4.2_12N	0.5555555555555556
M05295:78:000000000-BJNBT:1:1102:9613:2542		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:10010:2542		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:16409:2541		IGH.forP4.1_12N	0.5294117647058824
M05295:78:000000000-BJNBT:1:1102:9828:2542		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:9565:2542		IGH.forP2_08N	0.5789473684210527
M05295:78:000000000-BJNBT:1:1102:15378:2541		IGH.forP2_08N	0.5789473684210527
M05295:78:000000000-BJNBT:1:1102:18925:2542		IGH.forP4.1_12N	0.7058823529411764
M05295:78:000000000-BJNBT:1:1102:16317:2541		IGH.forP4.1_12N	0.6470588235294117
M05295:78:000000000-BJNBT:1:1102:20641:2542		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:12295:2542		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:18389:2541		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:9935:2542		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:6820:2541		IGH.forP1_08N	0.0
M05295:78:000000000-BJNBT:1:1102:11793:2542		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:19668:2541		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:9481:2544		IGH.forP2_08N	0.0
M05295:78:000000000-BJNBT:1:1102:9238:2543		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:24628:2543		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:7885:2543		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:15700:2543		IGH.forP4.1_12N	0.47058823529411764
M05295:78:000000000-BJNBT:1:1102:7233:2543		IGH.forP4.1_12N	0.5294117647058824
M05295:78:000000000-BJNBT:1:1102:24447:2542		IGH.forP4.1_12N	0.7058823529411764
M05295:78:000000000-BJNBT:1:1102:6800:2543		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:24388:2543		IGH.forP1_08N	0.6470588235294117
M05295:78:000000000-BJNBT:1:1102:6916:2544		IGH.forP1_08N	0.7058823529411764
M05295:78:000000000-BJNBT:1:1102:9792:2543		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:14262:2543		IGH.forP2_08N	0.4736842105263158
M05295:78:000000000-BJNBT:1:1102:24672:2542		IGH.forP4.1_12N	0.4117647058823529
M05295:78:000000000-BJNBT:1:1102:16880:2543		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:24008:2544		IGH.forP6_12N	0.2222222222222222
M05295:78:000000000-BJNBT:1:1102:15824:2544		IGH.forP4.1_12N	0.47058823529411764
M05295:78:000000000-BJNBT:1:1102:13457:2544		IGH.forP6_12N	0.05555555555555558
M05295:78:000000000-BJNBT:1:1102:11351:2544		IGH.forP4.1_12N	0.11764705882352944
M05295:78:000000000-BJNBT:1:1102:15247:2544		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:21722:2544		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:21386:2543		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:20741:2544		IGH.forP4.1_12N	0.47058823529411764
M05295:78:000000000-BJNBT:1:1102:24403:2544		IGH.forP4.1_12N	0.5882352941176471
M05295:78:000000000-BJNBT:1:1102:20764:2543		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:7308:2544		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:18998:2544		IGH.forP135_08N	0.052631578947368474
M05295:78:000000000-BJNBT:1:1102:21988:2544		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:10937:2544		IGH.forP4.2_12N	0.38888888888888884
M05295:78:000000000-BJNBT:1:1102:24187:2544		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:11963:2544		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:19971:2544		IGH.forP4.1_12N	0.47058823529411764
M05295:78:000000000-BJNBT:1:1102:15977:2543		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:9189:2545		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:10139:2545		IGH.forP4.2_12N	0.5555555555555556
M05295:78:000000000-BJNBT:1:1102:13037:2544		IGH.forP4.1_12N	0.4117647058823529
M05295:78:000000000-BJNBT:1:1102:12440:2546		IGH.forP4.1_12N	0.5882352941176471
M05295:78:000000000-BJNBT:1:1102:16432:2545		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:20853:2546		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:10918:2545		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:19573:2545		IGH.forP4.1_12N	0.05882352941176472
M05295:78:000000000-BJNBT:1:1102:18183:2546		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:13821:2546		IGH.forP135_08N	0.736842105263158
M05295:78:000000000-BJNBT:1:1102:13937:2546		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:12557:2546		IGH.forP2_08N	0.5789473684210527
M05295:78:000000000-BJNBT:1:1102:8955:2544		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:7401:2546		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:15192:2546		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:16818:2546		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:23884:2546		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:19381:2546		IGH.forP4.1_12N	0.47058823529411764
M05295:78:000000000-BJNBT:1:1102:19720:2546		IGH.forP4.1_12N	0.7058823529411764
M05295:78:000000000-BJNBT:1:1102:15567:2547		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:16938:2545		IGH.forP1_08N	0.6470588235294117
M05295:78:000000000-BJNBT:1:1102:7927:2545		IGH.forP4.2_12N	0.5555555555555556
M05295:78:000000000-BJNBT:1:1102:12404:2545		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:7565:2547		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:21129:2546		IGH.forP4.2_12N	0.5
M05295:78:000000000-BJNBT:1:1102:7427:2545		IGH.forP1_08N	0.7058823529411764
M05295:78:000000000-BJNBT:1:1102:15503:2546		IGH.forP4.2_12N	0.0
M05295:78:000000000-BJNBT:1:1102:15037:2547		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:23038:2548		IGH.forP6_12N	0.5
M05295:78:000000000-BJNBT:1:1102:11673:2547		IGH.forP4.2_12N	0.5555555555555556
M05295:78:000000000-BJNBT:1:1102:7135:2547		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:9723:2546		IGH.forP135_08N	0.052631578947368474
M05295:78:000000000-BJNBT:1:1102:22100:2548		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:18688:2545		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:10051:2546		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:15469:2546		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:10510:2547		IGH.forP2_08N	0.631578947368421
M05295:78:000000000-BJNBT:1:1102:15592:2546		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:20950:2547		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:15851:2546		IGH.forP135_08N	0.0
M05295:78:000000000-BJNBT:1:1102:19163:2546		IGH.forP4.1_12N	0.7058823529411764
M05295:78:000000000-BJNBT:1:1102:11906:2547		IGH.forP135_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:14423:2547		IGH.forP2_08N	0.6842105263157895
M05295:78:000000000-BJNBT:1:1102:13179:2547		IGH.forP4.1_12N	0.0
M05295:78:000000000-BJNBT:1:1102:13989:2548		IGH.forP4.2_12N	0.0
M05295:78:000000000-BJNBT:1:1102:20557:2548		IGH.forP4.1_12N	0.47058823529411764
M05295:78:000000000-BJNBT:1:1102:19045:2547		IGH.forP1_08N	0.7058823529411764
M05295:78:000000000-BJNBT:1:1102:23438:2547		IGH.forP2_08N	0.5789473684210527
M05295:78:000000000-BJNBT:1:1102:14042:2548		IGH.forP4.1_12N	0.47058823529411764
M05295:78:000000000-BJNBT:1:1102:15409:2549		IGH.forP4.1_12N	0.6470588235294117
